track_id,lon,lat,speed,time
128,23.731501,37.989868,27.4432,1970-01-01 00:01:28.000
128,23.731584,37.989855,25.2201,1970-01-01 00:01:29.000
128,23.731656,37.989843,21.0635,1970-01-01 00:01:30.000
128,23.731716,37.989833,18.7379,1970-01-01 00:01:31.000
128,23.731774,37.98983,17.6064,1970-01-01 00:01:32.000
128,23.731826,37.989839,17.1968,1970-01-01 00:01:33.000
128,23.731871,37.989863,17.0926,1970-01-01 00:01:34.000
128,23.731902,37.9899,18.6924,1970-01-01 00:01:35.000
128,23.731922,37.989946,20.5813,1970-01-01 00:01:36.000
128,23.731936,37.989998,21.9789,1970-01-01 00:01:37.000
128,23.731951,37.990055,24.009,1970-01-01 00:01:38.000
128,23.731965,37.990115,25.2344,1970-01-01 00:01:39.000
128,23.731978,37.990179,26.7007,1970-01-01 00:01:40.000
128,23.731991,37.990246,26.8159,1970-01-01 00:01:41.000
128,23.732004,37.990311,25.1595,1970-01-01 00:01:42.000
128,23.732019,37.990371,23.5685,1970-01-01 00:01:43.000
128,23.732033,37.990426,21.1437,1970-01-01 00:01:44.000
128,23.732044,37.990475,19.4181,1970-01-01 00:01:45.000
128,23.732055,37.990521,18.2418,1970-01-01 00:01:46.000
128,23.732065,37.990565,17.4934,1970-01-01 00:01:47.000
128,23.732075,37.990607,16.1523,1970-01-01 00:01:48.000
128,23.732085,37.990645,15.4511,1970-01-01 00:01:49.000
128,23.732095,37.990683,15.7267,1970-01-01 00:01:50.000
128,23.732105,37.990722,15.895999999999999,1970-01-01 00:01:51.000
128,23.732115,37.990762,17.0205,1970-01-01 00:01:52.000
128,23.732125,37.990806,19.0065,1970-01-01 00:01:53.000
128,23.732135,37.990854,18.9559,1970-01-01 00:01:54.000
128,23.732146,37.990902,20.2041,1970-01-01 00:01:55.000
128,23.73216,37.99095,18.3013,1970-01-01 00:01:56.000
128,23.73217,37.990988,11.2038,1970-01-01 00:01:57.000
128,23.732174,37.990999,0.5137,1970-01-01 00:01:58.000
128,23.732174,37.990999,0.0006,1970-01-01 00:01:59.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:00.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:01.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:02.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:03.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:04.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:05.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:06.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:07.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:08.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:09.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:10.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:11.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:12.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:13.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:14.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:15.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:16.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:17.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:18.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:19.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:20.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:21.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:22.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:23.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:24.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:25.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:26.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:27.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:28.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:29.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:30.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:31.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:32.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:33.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:34.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:35.000
128,23.732174,37.990999,0.0,1970-01-01 00:02:36.000
128,23.732174,37.990999,0.0251,1970-01-01 00:02:37.000
128,23.732175,37.991001,2.2102,1970-01-01 00:02:38.000
128,23.732178,37.991008,3.1745,1970-01-01 00:02:39.000
128,23.73218,37.991016,3.8337,1970-01-01 00:02:40.000
128,23.732184,37.991027,4.8225,1970-01-01 00:02:41.000
128,23.732188,37.99104000000001,6.141,1970-01-01 00:02:42.000
128,23.732194,37.991057,7.7892,1970-01-01 00:02:43.000
128,23.732201,37.991078,9.7632,1970-01-01 00:02:44.000
128,23.73221,37.991106,15.9571,1970-01-01 00:02:45.000
128,23.732223,37.991147,13.9408,1970-01-01 00:02:46.000
128,23.732232,37.99117800000001,12.2539,1970-01-01 00:02:47.000
128,23.73224,37.991207,10.9217,1970-01-01 00:02:48.000
128,23.732247,37.991231,9.3097,1970-01-01 00:02:49.000
128,23.732252,37.991252,7.4178,1970-01-01 00:02:50.000
128,23.732256,37.991268,4.2208,1970-01-01 00:02:51.000
128,23.732256,37.991269,0.6845,1970-01-01 00:02:52.000
128,23.732256,37.991269,0.0021,1970-01-01 00:02:53.000
128,23.732256,37.991269,0.0,1970-01-01 00:02:54.000
128,23.732256,37.991269,0.0,1970-01-01 00:02:55.000
